,Unnamed: 0,info,date,rating,title
189,189,"Verified User
          현직원 · S***** · IT 엔지니어 - 2023.06.05",2023.06.05,Rating Score4.0,커리어 향상을 위한 회사
190,190,"Verified User
          현직원 · x*** · IT 엔지니어 - 2023.06.04",2023.06.04,Rating Score5.0,워라밸이 보장되는 회사
191,191,"Verified User
          현직원 · H***** · IT 기획·매니지먼트 전문가 - 2023.06.04",2023.06.04,Rating Score5.0,"국내 1위 검색 포탈, 그러나..."
192,192,"Verified User
          현직원 · k***** · IT 엔지니어 - 2023.06.01",2023.06.01,Rating Score4.0,나쁘지 않다
193,193,"Verified User
          현직원 · i********* · 마케팅·홍보 전문가 - 2023.06.01",2023.06.01,Rating Score3.0,미래가 걱정
194,194,"Verified User
          현직원 · u**** · 마케팅·홍보 전문가 - 2023.05.31",2023.05.31,Rating Score4.0,"팀 간 견제 심하고 가스라이팅 있지만, 비 개발직 군도 커리어에 특효약"
195,195,"Verified User
          현직원 · J***** · IT 엔지니어 - 2023.05.28",2023.05.28,Rating Score1.0,스타트업도 대기업도 아닌 회사
196,196,"Verified User
          현직원 · x***** · IT 엔지니어 - 2023.05.27",2023.05.27,Rating Score4.0,한 번쯤 경험해 보면 좋은 회사
197,197,"Verified User
          현직원 · g******* · IT 엔지니어 - 2023.05.27",2023.05.27,Rating Score3.0,IT 계의 문어발식 재벌
198,198,"Verified User
          현직원 · N***** · IT 엔지니어 - 2023.05.27",2023.05.27,Rating Score4.0,주니어에겐 최고의 회사
199,199,"Verified User
          현직원 · f***** · IT 엔지니어 - 2023.05.26",2023.05.26,Rating Score5.0,신입으로 들어와 성장하기 좋은 회사
200,200,"Verified User
          현직원 · y***** · 경영지원·관리 전문가 - 2023.05.26",2023.05.26,Rating Score4.0,괜찮은 회사
201,201,"Verified User
          현직원 · H***** · IT 기획·매니지먼트 전문가 - 2023.05.26",2023.05.26,Rating Score4.0,애매하게 좋은 회사
202,202,"Verified User
          현직원 · N***** · IT 엔지니어 - 2023.05.25",2023.05.25,Rating Score4.0,아직도 풀 재택 유지하고 있는 회사
203,203,"Verified User
          현직원 · g***** · IT 기획·매니지먼트 전문가 - 2023.05.24",2023.05.24,Rating Score2.0,워라밸이 보장 안되는 회사. 내 가치관과 그걸 지키는 힘이 중요
204,204,"Verified User
          전직원 · J***** · IT 엔지니어 - 2023.05.24",2023.05.24,Rating Score4.0,복지가 좋고 안정적인 회사
205,205,"Verified User
          현직원 · l****** · IT 엔지니어 - 2023.05.24",2023.05.24,Rating Score5.0,IT업계에서는 국내 탑 회사
206,206,"Verified User
          현직원 · l********* · IT 엔지니어 - 2023.05.23",2023.05.23,Rating Score2.0,거쳐가는 회사
207,207,"Verified User
          현직원 · e********* · IT 엔지니어 - 2023.05.21",2023.05.21,Rating Score5.0,경력에겐 좋고 신입은 힘든 회사
208,208,"Verified User
          현직원 · I********* · IT 엔지니어 - 2023.05.20",2023.05.20,Rating Score3.0,인터넷 서비스 대기업
209,209,"Verified User
          현직원 · w***** · IT 디자이너 - 2023.05.18",2023.05.18,Rating Score4.0,"성과주의, 경쟁이 심한 회사"
210,210,"Verified User
          현직원 · s***** · IT 기획·매니지먼트 전문가 - 2023.05.17",2023.05.17,Rating Score5.0,함께 성장하는 회사
211,211,"Verified User
          현직원 · T***** · IT 기획·매니지먼트 전문가 - 2023.05.16",2023.05.16,Rating Score4.0,다니기 좋은 회사
212,212,"Verified User
          현직원 · i******* · 경영지원·관리 전문가 - 2023.05.15",2023.05.15,Rating Score5.0,배울 수 있는 곳
213,213,"Verified User
          현직원 · 미***** · 법무·지적재산권 전문가 - 2023.05.15",2023.05.15,Rating Score5.0,국내 이 정도 규모에서 장점이 많은 회사
214,214,"Verified User
          현직원 · i******** · IT 엔지니어 - 2023.05.14",2023.05.14,Rating Score4.0,핵인만 좋아요
215,215,"Verified User
          현직원 · !******** · IT 엔지니어 - 2023.05.13",2023.05.13,Rating Score4.0,좋은 회사
216,216,"Verified User
          현직원 · V***** · IT 디자이너 - 2023.05.13",2023.05.13,Rating Score5.0,좋음
217,217,"Verified User
          현직원 · r***** · IT 기획·매니지먼트 전문가 - 2023.05.12",2023.05.12,Rating Score4.0,진리의 부바 부스. 우리 팀은 아주 좋다.
218,218,"Verified User
          현직원 · r******** · 경영지원·관리 전문가 - 2023.05.12",2023.05.12,Rating Score2.0,경력직이 모여 오히려 애매해진 조직문화
219,219,"Verified User
          현직원 · V***** · IT 엔지니어 - 2023.05.11",2023.05.11,Rating Score4.0,동료들은 좋으나 리더들의 능력이 떨어지는 회사
220,220,"Verified User
          현직원 · b***** · IT 기획·매니지먼트 전문가 - 2023.05.10",2023.05.10,Rating Score3.0,성장을 할 수 있는 좋은 회사
221,221,"Verified User
          현직원 · l********* · IT 엔지니어 - 2023.05.10",2023.05.10,Rating Score4.0,성장하고자 하면 좋음
222,222,"Verified User
          현직원 · L***** · IT 기획·매니지먼트 전문가 - 2023.05.10",2023.05.10,Rating Score3.0,재택이 가장 큰 장점인 회사 
223,223,"Verified User
          전직원 · g***** · 마케팅·홍보 전문가 - 2023.05.08",2023.05.08,Rating Score3.0,개인주의 심한 회사
224,224,"Verified User
          현직원 · t***** · 경영지원·관리 전문가 - 2023.05.08",2023.05.08,Rating Score5.0,배울 점 많은 동료들
225,225,"Verified User
          현직원 · I********* · IT 엔지니어 - 2023.05.07",2023.05.07,Rating Score3.0,좋은 동료가 많은 회사
226,226,"Verified User
          현직원 · h***** · IT 엔지니어 - 2023.05.06",2023.05.06,Rating Score4.0,꽤 괜찮은 회사
227,227,"Verified User
          현직원 · s***** · IT 기획·매니지먼트 전문가 - 2023.05.06",2023.05.06,Rating Score1.0,"과거의 영광, 무너진 워라밸, 무너진 급여, 일 안 하는 HR로 관리 안 되는 조직상"
228,228,"Verified User
          현직원 · x***** · IT 엔지니어 - 2023.05.05",2023.05.05,Rating Score4.0,빠른 성장 / 부족한 워라밸
229,229,"Verified User
          현직원 · C****** · IT 기획·매니지먼트 전문가 - 2023.05.04",2023.05.04,Rating Score5.0,여러모로 괜찮은 회사
230,230,"Verified User
          현직원 · f***** · 경영지원·관리 전문가 - 2023.05.03",2023.05.03,Rating Score3.0,워라밸. 
231,231,"Verified User
          현직원 · V***** · IT 기획·매니지먼트 전문가 - 2023.05.02",2023.05.02,Rating Score3.0,그저 그런 회사
232,232,"Verified User
          현직원 · V**** · IT 엔지니어 - 2023.05.01",2023.05.01,Rating Score1.0,하락하는 회사
233,233,"Verified User
          현직원 · Q***** · 경영지원·관리 전문가 - 2023.05.01",2023.05.01,Rating Score4.0,대기업 대기업 하는 이유를 알게 된 회사 
234,234,"Verified User
          현직원 · 죽** · IT 엔지니어 - 2023.05.01",2023.05.01,Rating Score4.0,팀바팀
235,235,"Verified User
          현직원 · v***** · IT 엔지니어 - 2023.04.30",2023.04.30,Rating Score4.0,스스로가 성장하고자 하면 성장할 수 있는 회사
236,236,"Verified User
          현직원 · q***** · IT 엔지니어 - 2023.04.29",2023.04.29,Rating Score4.0,전반적으로 나쁘지 않은 회사
237,237,"Verified User
          현직원 · s***** · IT 기획·매니지먼트 전문가 - 2023.04.29",2023.04.29,Rating Score3.0,성장은 보장 워라밸은 극악
238,238,"Verified User
          현직원 · 여***** · IT 기획·매니지먼트 전문가 - 2023.04.29",2023.04.29,Rating Score4.0,과거의 영광
239,239,"Verified User
          현직원 · l******** · IT 엔지니어 - 2023.04.28",2023.04.28,Rating Score2.0,능력 없는 경영진으로 인해지고 있는 회사
240,240,"Verified User
          현직원 · s***** · IT 엔지니어 - 2023.04.28",2023.04.28,Rating Score3.0,내임 밸류가 있는 회사
241,241,"Verified User
          현직원 · n******* · IT 엔지니어 - 2023.04.28",2023.04.28,Rating Score5.0,워라밸은 보장되지 않지만 커리어 향상에는 최고
242,242,"Verified User
          현직원 · n******* · IT 엔지니어 - 2023.04.27",2023.04.27,Rating Score3.0,성과지향적이라 힘들 수 있음
243,243,"Verified User
          현직원 · a****** · IT 엔지니어 - 2023.04.24",2023.04.24,Rating Score4.0,무난하게 다니기 좋은 회사
244,244,"Verified User
          현직원 · l****** · IT 기획·매니지먼트 전문가 - 2023.04.24",2023.04.24,Rating Score4.0,자잘한 복지가 있는 회사
245,245,"Verified User
          현직원 · 클***** · IT 디자이너 - 2023.04.23",2023.04.23,Rating Score4.0,예전보다는 조용한 느낌
246,246,"Verified User
          현직원 · W***** · IT 엔지니어 - 2023.04.21",2023.04.21,Rating Score4.0,성장하기 좋은 회사
247,247,"Verified User
          현직원 · q********* · IT 엔지니어 - 2023.04.21",2023.04.21,Rating Score4.0,최고의 복지는 재택
248,248,"Verified User
          현직원 · q***** · 상품기획·MD·디자이너 - 2023.04.21",2023.04.21,Rating Score5.0,생각보다 별로인 곳
249,249,"Verified User
          현직원 · E***** · IT 엔지니어 - 2023.04.21",2023.04.21,Rating Score5.0,워라밸과 비교적 매끄러운 개발 프로세스
250,250,"Verified User
          현직원 · n***** · IT 디자이너 - 2023.04.21",2023.04.21,Rating Score4.0,직장인으로 살아야 한다면 다니기 좋은 곳
251,251,"Verified User
          현직원 · 세********* · IT 기획·매니지먼트 전문가 - 2023.04.20",2023.04.20,Rating Score5.0,모 아니면 도
252,252,"Verified User
          현직원 · i********* · 마케팅·홍보 전문가 - 2023.04.20",2023.04.20,Rating Score5.0,기로에 서있는 회사
253,253,"Verified User
          현직원 · G***** · IT 엔지니어 - 2023.04.20",2023.04.20,Rating Score5.0,성장하기 좋은 회사
254,254,"Verified User
          현직원 · i********* · IT 엔지니어 - 2023.04.19",2023.04.19,Rating Score4.0,주니어 개발자 첫 시작으로 강추합니다
255,255,"Verified User
          현직원 · Q***** · 연구개발(R&D) - 2023.04.19",2023.04.19,Rating Score4.0,다 같이 달리는 회사
256,256,"Verified User
          현직원 · j***** · IT 엔지니어 - 2023.04.19",2023.04.19,Rating Score3.0,신입이 배우기엔 좋은 회사
257,257,"Verified User
          전직원 · i***** · IT 엔지니어 - 2023.04.18",2023.04.18,Rating Score4.0,워라밸이 어느 정도 보장
258,258,"Verified User
          현직원 · 실****** · IT 엔지니어 - 2023.04.18",2023.04.18,Rating Score5.0,CEO만 바꾸면 됨
259,259,"Verified User
          현직원 · l********* · IT 엔지니어 - 2023.04.17",2023.04.17,Rating Score3.0,재택 원 투
260,260,"Verified User
          현직원 · v***** · 마케팅·홍보 전문가 - 2023.04.17",2023.04.17,Rating Score5.0,어서 와
261,261,"Verified User
          현직원 · A***** · 경영지원·관리 전문가 - 2023.04.16",2023.04.16,Rating Score4.0,일은 많지만 급여 빛 복지가 훌륭하다고 생각됨
262,262,"Verified User
          현직원 · i******** · IT 기획·매니지먼트 전문가 - 2023.04.14",2023.04.14,Rating Score4.0,초원 위의 사바나. 강한 자만 사람만 살아남는다.
263,263,"Verified User
          현직원 · l******** · IT 기획·매니지먼트 전문가 - 2023.04.14",2023.04.14,Rating Score4.0,좋은 균형을 가진 회사
264,264,"Verified User
          전직원 · k***** · IT 디자이너 - 2023.04.14",2023.04.14,Rating Score4.0,1등 기업의 안정성과 치열함
265,265,"Verified User
          현직원 · w***** · 경영지원·관리 전문가 - 2023.04.13",2023.04.13,Rating Score3.0,개발자 위주 회사
266,266,"Verified User
          현직원 · o***** · IT 엔지니어 - 2023.04.13",2023.04.13,Rating Score3.0,평타 정도
267,267,"Verified User
          현직원 · p***** · 정보보안·IT보안 - 2023.04.13",2023.04.13,Rating Score4.0,전반적으로 좋은 곳
268,268,"Verified User
          현직원 · i********* · IT 엔지니어 - 2023.04.12",2023.04.12,Rating Score5.0,이 정도면 훌륭한 회사
269,269,"Verified User
          현직원 · l******** · IT 엔지니어 - 2023.04.11",2023.04.11,Rating Score3.0,지금은 좋지만 5년 뒤는 글쎄?
270,270,"Verified User
          현직원 · K***** · IT 엔지니어 - 2023.04.11",2023.04.11,Rating Score4.0,똑똑하고 합리적인 주변 동료들
271,271,"Verified User
          현직원 · O***** · IT 엔지니어 - 2023.04.11",2023.04.11,Rating Score4.0,복지가 좋다
272,272,"Verified User
          현직원 · q********* · IT 엔지니어 - 2023.04.11",2023.04.11,Rating Score5.0,적당기 다니기 좋음
273,273,"Verified User
          현직원 · k***** · IT 엔지니어 - 2023.04.10",2023.04.10,Rating Score4.0,방향을 잃었다
274,274,"Verified User
          현직원 · H***** · IT 엔지니어 - 2023.04.10",2023.04.10,Rating Score4.0,네임밸류는 확실한 회사
275,275,"Verified User
          현직원 · M***** · 상품기획·MD·디자이너 - 2023.04.10",2023.04.10,Rating Score5.0,나쁜 점은 딱히 없음 
276,276,"Verified User
          현직원 · 라*** · IT 엔지니어 - 2023.04.09",2023.04.09,Rating Score5.0,배울 것이 많은 동료들이 많은 회사
277,277,"Verified User
          현직원 · ㅇ** · 마케팅·홍보 전문가 - 2023.04.08",2023.04.08,Rating Score5.0,워라밸 좋음
278,278,"Verified User
          현직원 · 코*** · 연구개발(R&D) - 2023.04.08",2023.04.08,Rating Score4.0,배울게 많은 회사
279,279,"Verified User
          현직원 · i******** · 해외영업·사업개발·마케팅 - 2023.04.06",2023.04.06,Rating Score3.0,거쳐가기 좋은 회사
280,280,"Verified User
          현직원 · O***** · IT 엔지니어 - 2023.04.05",2023.04.05,Rating Score5.0,"워라밸 팀 버팀, 좋은 회사인 건 팩트이지만 미래는 글쎄."
281,281,"Verified User
          현직원 · w***** · IT 엔지니어 - 2023.04.05",2023.04.05,Rating Score3.0,모르겠다 갈수록 경쟁력 떨어짐
282,282,"Verified User
          현직원 · b********* · IT 기획·매니지먼트 전문가 - 2023.04.04",2023.04.04,Rating Score4.0,회사 이름값과 복지 최고 일에서 많이 배우나 워라밸 없고 번아웃으로 지치기 쉬움
283,283,"Verified User
          현직원 · l********* · 경영전략·사업기획·분석전문가 - 2023.04.03",2023.04.03,Rating Score3.0,워라밸은 없고 보상도 그에 비하면 애매한 회사
